univ_id,year,province,univ_type,ai_adopt,strat_gov,org_learn,dig_cap,univ_scale,fin_invest,prof_ratio
10108,2020,1,3,2.9127,3.294,2.7302,3.5375,9.0764,4.2499,0.4259
10108,2021,1,3,3.3774,3.4501,3.0995,4.1137,9.209,5.2131,0.422
10108,2022,1,3,3.1842,3.7203,3.4246,3.682,9.1726,5.6912,0.4342
10108,2023,1,3,3.0413,3.1572,3.4554,4.0707,9.2508,4.7816,0.4294
10108,2024,1,3,3.3097,3.5318,3.9757,4.1812,9.4021,5.8188,0.4475
10108,2025,1,3,3.9305,3.6106,4.2135,4.3922,9.2184,5.2654,0.4418
10109,2020,30,2,3.9161,3.8732,3.7234,4.2611,10.5571,12.519,0.5084
10109,2021,30,2,4.0015,4.4701,3.6051,4.728,10.6711,13.592,0.503
10109,2022,30,2,4.2203,3.8834,3.8352,5,10.4006,12.8861,0.5048
10109,2023,30,2,4.6156,4.2016,4.6207,5,10.4049,12.6839,0.4864
10109,2024,30,2,4.2503,4.4717,4.5413,5,10.5178,13.3537,0.4727
10109,2025,30,2,4.8062,4.886,4.9323,5,10.4574,12.2126,0.4742
10110,2020,20,2,3.8055,3.8055,3.4949,4.2204,8.3938,10.2917,0.4117
10110,2021,20,2,3.6788,3.5057,3.8151,3.6964,8.329,10.2659,0.4097
10110,2022,20,2,3.4229,3.4006,3.6701,4.3801,8.3816,11.4108,0.4238
10110,2023,20,2,4.1287,3.9831,3.8998,4.2171,8.1586,11.3131,0.4335
10110,2024,20,2,4.835,4.3572,4.0502,4.8168,8.2806,13.4192,0.4065
10110,2025,20,2,4.5515,4.7688,4.0813,4.958,8.4061,12.2028,0.4099
10111,2020,24,3,2.9753,3.3484,3.5076,4.09,9.4914,9.1081,0.4381
10111,2021,24,3,3.2741,3.5199,3.2689,4.4013,9.2166,7.6504,0.3998
10111,2022,24,3,3.6673,3.6792,3.042,3.9254,9.1511,8.3792,0.4274
10111,2023,24,3,3.5893,3.6681,3.8666,4.0259,9.5255,10.802,0.4082
10111,2024,24,3,3.7728,4.0789,3.5337,4.2647,9.4963,8.6629,0.3875
10111,2025,24,3,4.3207,4.0837,4.3314,4.9132,9.2745,11.4224,0.4026
10112,2020,5,3,3.7333,2.9362,3.2541,4.109,9.2373,8.7849,0.414
10112,2021,5,3,3.0932,3.8111,3.4201,3.9298,9.1781,8.3016,0.4133
10112,2022,5,3,3.3641,3.9774,3.9387,4.0045,9.5751,10.1368,0.432
10112,2023,5,3,3.8719,3.8344,3.4091,3.9732,9.4493,9.2271,0.3985
10112,2024,5,3,4.1981,3.9573,3.3497,4.4178,9.2262,9.4496,0.4239
10112,2025,5,3,4.2112,3.8319,4.0784,5,9.2591,8.2063,0.4137
10113,2020,15,1,4.4983,4.5896,3.9028,4.8425,9.7038,17.5048,0.5044
10113,2021,15,1,4.8261,4.7613,4.7206,5,9.8495,17.6924,0.518
10113,2022,15,1,4.4371,4.9239,4.2773,5,9.6309,18.9496,0.4939
10113,2023,15,1,4.4445,5,4.4719,5,9.579,18.7355,0.5456
10113,2024,15,1,4.3745,5,4.7818,5,9.8974,18.2335,0.5192
10113,2025,15,1,5,4.8571,5,5,9.6082,18.8957,0.5127
10114,2020,6,3,3.3147,2.9338,3.089,3.9918,8.4451,6.9034,0.3881
10114,2021,6,3,3.0488,3.7458,3.2865,3.9783,8.3497,8.8905,0.432
10114,2022,6,3,3.3797,3.3801,3.2681,3.8874,8.3157,9.5858,0.4127
10114,2023,6,3,3.446,3.6205,3.1849,3.725,8.4239,10.0283,0.4103
10114,2024,6,3,4.3937,3.9082,3.8706,4.5231,8.5918,9.8092,0.4415
10114,2025,6,3,3.6669,4.3185,3.7419,4.4764,8.561,10.8666,0.4528
10115,2020,4,3,3.3854,3.2469,3.3385,3.6128,9.3626,7.4257,0.3
10115,2021,4,3,3.105,3.2637,3.4694,3.9166,9.5134,8.3437,0.2966
10115,2022,4,3,3.4516,3.976,3.4623,4.016,9.5673,9.1892,0.3288
10115,2023,4,3,3.8234,3.9235,3.8281,4.2908,9.6093,7.3399,0.3152
10115,2024,4,3,3.7169,3.8649,3.031,4.2505,9.5938,7.6779,0.3208
10115,2025,4,3,3.8621,4.0093,3.9819,4.9389,9.4842,8.4003,0.2867
10116,2020,20,2,3.4837,3.7271,3.5606,4.3213,10.3781,12.0592,0.4956
10116,2021,20,2,3.7308,3.5831,3.3486,4.4853,10.2022,11.3962,0.4737
10116,2022,20,2,3.8817,3.8664,3.7141,4.7645,10.2569,11.5093,0.4701
10116,2023,20,2,4.1239,4.126,4.2404,4.6747,10.1803,11.5254,0.4514
10116,2024,20,2,3.9366,3.9539,4.4765,4.9063,10.2636,11.7982,0.4653
10116,2025,20,2,3.9871,4.6949,4.2844,4.7619,10.2656,12.8336,0.4571
10117,2020,28,2,3.8813,3.3375,4.3449,4.434,8.6176,14.5801,0.5072
10117,2021,28,2,3.847,3.5774,3.4601,4.7542,8.5886,15.2527,0.5061
10117,2022,28,2,3.5914,3.8294,4.3679,4.2657,8.7267,15.1131,0.5161
10117,2023,28,2,4.3398,3.9964,4.14,4.9152,8.7704,15.8576,0.5243
10117,2024,28,2,4.6221,4.8146,3.9193,5,8.8716,17.5076,0.5083
10117,2025,28,2,4.8379,4.322,4.204,5,8.7399,15.169,0.4933
10118,2020,13,1,4.3883,4.4784,4.0961,4.9441,9.4753,17.1127,0.6281
10118,2021,13,1,4.6961,4.2938,4.4687,4.9674,9.2785,17.068,0.6031
10118,2022,13,1,4.8009,4.8212,4.6931,5,9.2779,18.0995,0.6192
10118,2023,13,1,4.4049,4.824,4.7349,5,9.5302,19.2625,0.6169
10118,2024,13,1,5,4.8578,4.854,5,9.4562,19.7173,0.6016
10118,2025,13,1,4.6295,4.966,4.7984,5,9.3659,19.7634,0.6217
10119,2020,3,3,3.5954,2.9414,3.3784,3.8362,8.4633,10.309,0.3523
10119,2021,3,3,3.3724,3.6155,3.7641,4.2403,8.4344,10.5015,0.3386
10119,2022,3,3,3.1467,3.825,3.2001,4.5113,8.4279,10.7407,0.3518
10119,2023,3,3,3.8925,3.5308,3.4461,4.0374,8.599,11.0883,0.3398
10119,2024,3,3,3.4672,3.744,4.0236,4.4841,8.5679,10.3665,0.3574
10119,2025,3,3,4.1057,3.6665,4.1601,4.9643,8.6627,10.7483,0.3778
10120,2020,13,2,3.7355,3.6547,3.5419,3.5858,9.2028,10.3909,0.426
10120,2021,13,2,3.7865,4.573,3.3896,4.4887,9.4765,10.4878,0.4404
10120,2022,13,2,4.0064,4.2422,4.0895,4.2194,9.3676,11.8913,0.4134
10120,2023,13,2,4.3083,4.2535,4.1655,4.8773,9.4326,10.999,0.4226
10120,2024,13,2,4.1492,4.3605,3.7086,5,9.3365,12.5543,0.4437
10120,2025,13,2,4.2572,4.5035,4.3967,5,9.6122,11.9351,0.4383
10121,2020,3,2,3.7343,3.7315,3.6578,4.015,8.749,12.9432,0.4211
10121,2021,3,2,3.6054,4.2695,3.6782,4.5856,8.7972,13.1713,0.4182
10121,2022,3,2,4.202,4.3119,3.922,4.5037,8.5411,14.3854,0.4196
10121,2023,3,2,4.1613,4.3403,4.0547,4.6066,8.8971,13.1256,0.405
10121,2024,3,2,4.5761,4.3115,3.6337,4.9308,8.6502,14.423,0.4012
10121,2025,3,2,4.7817,4.373,4.4134,4.8576,8.7944,14.8887,0.4058
10122,2020,31,2,3.7506,3.3845,3.5676,3.8162,9.2341,12.2175,0.4955
10122,2021,31,2,4.2263,3.9779,3.8591,4.4876,9.3726,12.7445,0.4989
10122,2022,31,2,4.1148,4.1386,4.2744,4.6091,9.3296,10.6998,0.5127
10122,2023,31,2,3.9267,4.3916,3.9929,4.8101,9.5147,12.7016,0.5235
10122,2024,31,2,3.9364,4.0567,4.0924,5,9.6128,13.4058,0.5109
10122,2025,31,2,4.5552,4.6944,4.1073,5,9.6118,12.2715,0.5347
10123,2020,28,3,2.828,3.5232,3.2544,3.9701,8.9535,10.6663,0.3378
10123,2021,28,3,3.2801,3.5262,3.2614,4.2337,8.7883,10.188,0.359
10123,2022,28,3,3.1367,3.7582,3.4911,4.1806,8.8545,10.7791,0.3612
10123,2023,28,3,3.2712,4.0516,3.7784,3.9755,8.9144,10.6756,0.3479
10123,2024,28,3,4.0315,3.6467,4.1145,4.8962,9.0192,10.7807,0.3558
10123,2025,28,3,4.1566,4.0541,3.9621,5,8.9926,12.7103,0.3578
10124,2020,18,2,3.1768,3.7042,3.9258,4.2149,10.0264,10.2535,0.468
10124,2021,18,2,4.418,3.5885,3.6959,3.7933,10.1078,10.9211,0.4597
10124,2022,18,2,3.9523,4.0076,3.6133,5,10.2603,11.2664,0.4655
10124,2023,18,2,3.6877,4.2516,3.8341,4.8218,10.0125,11.1033,0.4669
10124,2024,18,2,4.7131,4.3352,4.0252,4.9512,10.1213,12.182,0.455
10124,2025,18,2,4.175,4.5712,4.5488,5,10.1658,12.9779,0.4445
10125,2020,27,2,3.0709,3.2286,3.8614,3.6052,8.317,9.4011,0.4505
10125,2021,27,2,3.5822,3.9467,3.7407,4.0754,8.4173,11.0596,0.4569
10125,2022,27,2,3.6541,3.9518,3.8423,4.1633,8.408,10.9312,0.4497
10125,2023,27,2,3.8655,3.7706,3.7122,4.2717,8.2495,11.0825,0.4422
10125,2024,27,2,3.7146,4.2959,4.0758,4.2501,8.2901,10.6517,0.4258
10125,2025,27,2,4.5668,4.1623,3.7048,4.8649,8.4604,11.0238,0.4568
10126,2020,16,2,3.7358,3.4074,3.8329,3.8933,10.1086,9.0858,0.4244
10126,2021,16,2,4.1884,4.0628,4.0124,4.1833,10.2415,9.4411,0.3805
10126,2022,16,2,4.061,3.5968,4.2222,4.2517,10.1261,9.6622,0.4343
10126,2023,16,2,4.0509,4.0125,4.3648,4.8883,10.1475,11.3685,0.4106
10126,2024,16,2,3.6719,4.7546,4.1832,4.876,10.0379,10.8147,0.3868
10126,2025,16,2,4.6307,4.4575,4.4628,5,10.183,11.3315,0.3779
10127,2020,13,2,2.8971,3.2227,3.1291,3.6637,8.1163,9.8384,0.5417
10127,2021,13,2,3.826,3.5355,3.7074,3.9255,8.174,8.7691,0.5455
10127,2022,13,2,3.5978,4.0642,3.4199,3.8759,8.0746,9.5336,0.5335
10127,2023,13,2,3.7802,4.1981,3.7994,4.7272,8.0921,8.8742,0.5692
10127,2024,13,2,4.0025,4.759,4.2956,5,8.1453,10.3359,0.5416
10127,2025,13,2,4.0763,4.1507,3.7781,4.6594,8.0418,9.9925,0.5424
10128,2020,10,3,3.5167,2.8433,3.4844,3.9298,9.389,7.2114,0.3394
10128,2021,10,3,3.7173,3.3605,3.0388,3.6847,9.3384,8.2492,0.3618
10128,2022,10,3,3.8128,3.2269,3.4795,4.4715,9.1807,8.7888,0.32
10128,2023,10,3,3.7038,3.7874,3.57,4.5052,9.3004,9.2753,0.3576
10128,2024,10,3,3.2889,4.2154,3.7115,4.6787,9.2736,9.3895,0.3425
10128,2025,10,3,4.2076,4.3682,3.7101,4.7596,9.4072,9.2909,0.3315
10129,2020,19,2,3.1568,3.656,3.6442,3.971,9.1524,11.1016,0.4531
10129,2021,19,2,3.4255,3.9821,3.7331,4.1538,9.2963,11.5214,0.45
10129,2022,19,2,3.7705,4.1,3.8774,4.5348,9.4227,11.6177,0.4732
10129,2023,19,2,3.9615,4.177,4.0171,5,9.2835,11.4684,0.4319
10129,2024,19,2,4.9165,4.4036,4.2966,5,9.3936,13.114,0.4332
10129,2025,19,2,4.4581,4.4289,4.4235,5,9.5246,11.0319,0.4371
10130,2020,15,3,3.2435,3.0408,3.2812,4.1402,8.2792,8.8116,0.325
10130,2021,15,3,3.2888,3.5549,3.2282,3.816,8.3664,7.3303,0.3193
10130,2022,15,3,3.7439,3.7692,3.5601,4.1954,8.4797,11.1321,0.3336
10130,2023,15,3,3.4464,3.7193,3.4637,4.2847,8.514,9.7057,0.327
10130,2024,15,3,4.0535,4.1772,3.9472,4.4889,8.3631,8.5848,0.3395
10130,2025,15,3,3.8799,3.9905,3.9352,4.8677,8.4336,8.786,0.3609
10131,2020,18,2,3.6482,3.9296,3.1422,3.6284,9.048,5.9707,0.4197
10131,2021,18,2,3.787,3.8223,3.2377,3.9087,8.8802,7.0004,0.4381
10131,2022,18,2,3.5653,3.7045,3.803,4.6948,8.8635,7.7048,0.4129
10131,2023,18,2,3.7181,3.7306,4.1399,4.045,9.1085,8.5309,0.4261
10131,2024,18,2,4.0093,3.9361,3.7706,4.4509,8.9801,6.2107,0.4269
10131,2025,18,2,3.8063,4.3129,4.0099,5,8.9456,8.4007,0.4407
10132,2020,17,2,3.6598,3.5971,3.4512,4.722,10.1647,11.3108,0.4389
10132,2021,17,2,4.4828,4.1092,3.5158,4.2215,10.2554,8.5491,0.4442
10132,2022,17,2,4.1212,4.5325,3.8051,4.1759,10.3694,10.458,0.4592
10132,2023,17,2,4.2768,4.0217,4.287,5,10.1923,10.8702,0.4434
10132,2024,17,2,4.3877,4.171,3.5597,4.7298,10.285,10.4177,0.4314
10132,2025,17,2,4.5924,4.3813,4.558,4.7451,10.3663,12.1954,0.4463
10133,2020,16,2,3.4559,3.8082,3.7458,4.7893,10.477,8.647,0.514
10133,2021,16,2,3.7353,4.0792,3.7577,4.7682,10.3093,10.137,0.515
10133,2022,16,2,4.1511,4.0133,3.9735,4.9843,10.311,9.9211,0.5477
10133,2023,16,2,3.9612,4.0997,3.7419,4.7505,10.4533,9.6883,0.528
10133,2024,16,2,4.1716,4.4137,4.5748,4.6823,10.4077,10.8435,0.5309
10133,2025,16,2,4.6354,3.9844,4.5342,5,10.4412,10.1966,0.5113
10134,2020,29,1,4.194,4.4866,4.0973,4.7088,9.3187,16.694,0.5212
10134,2021,29,1,4.533,4.3505,4.3039,4.6798,9.3743,15.7029,0.5703
10134,2022,29,1,4.2378,4.9323,4.1575,5,9.3272,17.3907,0.5301
10134,2023,29,1,4.6037,5,4.0177,5,9.4598,17.9386,0.5469
10134,2024,29,1,4.2449,4.8331,4.1392,5,9.4473,16.9873,0.5507
10134,2025,29,1,5,4.9249,5,5,9.2249,18.0465,0.5302
10135,2020,19,2,3.8744,3.975,3.7479,4.3662,10.1184,9.9183,0.4719
10135,2021,19,2,4.1809,3.8632,3.5245,4.9916,10.0898,11.4466,0.4469
10135,2022,19,2,3.9257,3.7553,3.5034,4.6329,10.2274,9.6232,0.4594
10135,2023,19,2,3.7408,4.4451,4.0397,4.6991,10.1781,11.3532,0.494
10135,2024,19,2,3.8749,4.5421,4.3047,4.5621,10.0786,12.6763,0.4937
10135,2025,19,2,4.9689,4.5419,4.6522,5,10.0585,11.6007,0.4889
10136,2020,15,3,3.133,2.9863,3.4702,4.0313,9.3293,8.4787,0.2915
10136,2021,15,3,3.1085,3.9626,3.3299,4.2135,9.0462,8.2167,0.2925
10136,2022,15,3,2.8068,4.1967,3.7788,3.9799,9.1374,8.6836,0.2852
10136,2023,15,3,3.9081,4.0075,3.9661,4.3467,9.2447,9.1193,0.2947
10136,2024,15,3,3.7449,3.7647,3.8164,4.6681,9.2102,9.3857,0.2933
10136,2025,15,3,4.0562,3.873,3.8186,5,9.2031,8.6294,0.2953
10137,2020,26,3,3.0335,3.4091,3.1853,4.0817,8.974,7.7536,0.3075
10137,2021,26,3,2.9359,3.3682,3.5222,4.1676,9.1197,8.0346,0.2849
10137,2022,26,3,3.2521,3.848,3.8639,3.8372,9.027,10.3298,0.2903
10137,2023,26,3,4.2737,3.7224,3.3774,4.4835,9.2296,8.8012,0.2875
10137,2024,26,3,4.6755,4.1602,3.7543,4.7908,9.2157,9.5136,0.2736
10137,2025,26,3,3.7124,4.0843,4.0991,4.6131,9.0246,11.4389,0.2994
10138,2020,5,3,2.9967,2.7046,3.1453,3.8707,8.4064,9.1891,0.3949
10138,2021,5,3,3.7537,3.6851,3.2217,4.0172,8.681,9.3968,0.391
10138,2022,5,3,3.3008,3.7723,3.7323,4.2205,8.8084,10.1998,0.3977
10138,2023,5,3,3.5573,3.8722,3.4991,3.8977,8.6699,10.0251,0.3726
10138,2024,5,3,3.9353,4,3.8122,5,8.555,11.573,0.4151
10138,2025,5,3,4.0108,4.0744,4.0057,4.6286,8.5419,10.7835,0.4029
10139,2020,21,2,3.4676,3.7489,4.0548,4.1204,9.6263,10.294,0.4758
10139,2021,21,2,3.4462,3.8997,3.8442,5,9.7534,11.2989,0.4813
10139,2022,21,2,4.1951,3.9852,3.7191,4.7016,9.6766,11.1976,0.4636
10139,2023,21,2,4.0896,4.02,3.7999,4.7564,9.7293,11.8442,0.4754
10139,2024,21,2,4.2638,4.2842,4.3559,4.8982,9.6817,12.7691,0.4588
10139,2025,21,2,4.0934,4.8766,4.2167,4.6673,9.6104,11.1804,0.4932
10140,2020,25,2,3.2927,3.6163,3.2064,4.209,8.2913,7.2365,0.4676
10140,2021,25,2,3.3,3.8681,3.3446,3.6699,8.3552,7.859,0.4854
10140,2022,25,2,4.0394,3.2516,3.3334,4.3543,8.4432,8.0827,0.4937
10140,2023,25,2,4.2199,3.584,3.7659,4.7375,8.3154,9.5216,0.4988
10140,2024,25,2,4.2064,3.7717,3.8024,4.7169,8.5191,9.8523,0.4668
10140,2025,25,2,3.7782,4.628,4.4046,4.7849,8.4572,8.8238,0.4966
10141,2020,13,3,3.0616,3.527,2.9922,4.0698,10.0193,7.6582,0.4387
10141,2021,13,3,3.905,3.5786,3.8272,4.0567,9.7257,8.2589,0.3951
10141,2022,13,3,3.6311,3.545,3.5035,4.0572,9.7912,8.8011,0.4524
10141,2023,13,3,3.1342,3.8123,3.3691,4.6851,9.6669,7.8701,0.4161
10141,2024,13,3,3.9235,3.8995,3.775,4.5278,9.7963,9.9055,0.4077
10141,2025,13,3,4.117,4.3956,4.2812,5,9.8696,10.1851,0.4127
10142,2020,8,2,4.0064,3.3767,3.3092,4.2331,10.0335,10.3758,0.4836
10142,2021,8,2,3.7529,4.0244,3.8523,4.8839,10.163,10.4266,0.4735
10142,2022,8,2,4.316,3.8813,3.8683,4.9684,10.1615,11.3115,0.5167
10142,2023,8,2,4.1273,3.733,3.5153,4.8123,10.213,11.6506,0.4622
10142,2024,8,2,4.5977,4.4855,4.339,5,10.0115,12.6954,0.5092
10142,2025,8,2,3.9465,4.5684,4.3049,5,10.0775,14.0863,0.4848
10143,2020,11,2,3.8658,4.1843,4.0539,4.2177,10.1993,14.0872,0.4633
10143,2021,11,2,4.7437,3.7562,4.0653,4.5627,10.1025,13.3884,0.4561
10143,2022,11,2,3.975,4.2938,4.5899,4.5576,10.241,13.5806,0.4613
10143,2023,11,2,4.6249,4.3127,3.9701,4.9858,10.316,12.2409,0.4782
10143,2024,11,2,4.9348,4.634,4.2335,5,10.1048,13.3613,0.4897
10143,2025,11,2,4.7638,4.677,4.6404,5,10.0849,13.1446,0.4555
10144,2020,13,3,3.63,3.1893,2.8827,4.1331,9.7306,8.1769,0.3714
10144,2021,13,3,3.3163,3.9069,3.3395,3.6546,9.6067,8.2763,0.3723
10144,2022,13,3,3.7125,3.6522,3.622,3.7571,9.5607,9.4137,0.3827
10144,2023,13,3,4.1831,4.0294,3.8278,4.5434,9.5553,9.3337,0.3805
10144,2024,13,3,4.1598,3.9253,4.3203,4.7582,9.6649,10.064,0.3988
10144,2025,13,3,4.3624,4.4547,3.9374,4.5154,9.5137,9.6545,0.3954
10145,2020,21,3,3.2129,3.1931,3.1185,3.4352,8.7623,8.063,0.3174
10145,2021,21,3,2.9539,3.4149,3.0078,4.1071,8.7101,7.6945,0.3009
10145,2022,21,3,3.2904,3.8194,3.6061,3.8838,8.8578,8.959,0.3089
10145,2023,21,3,3.7439,3.7008,3.6908,4.576,8.67,9.3245,0.3446
10145,2024,21,3,3.8562,3.7731,3.8309,4.1068,8.7528,9.5742,0.3208
10145,2025,21,3,4.1092,3.6474,3.92,5,8.7764,8.6442,0.3196
10146,2020,23,2,3.7935,4.095,3.7084,4.4079,9.491,11.8103,0.4389
10146,2021,23,2,3.8813,3.335,3.75,3.9978,9.4669,11.8884,0.441
10146,2022,23,2,3.9713,3.7671,3.6948,4.3157,9.3387,11.4986,0.4442
10146,2023,23,2,4.3447,4.1332,4.3818,4.1385,9.4729,11.189,0.4634
10146,2024,23,2,4.2468,3.9013,4.0564,5,9.3018,12.48,0.4243
10146,2025,23,2,4.7197,4.2874,4.4801,5,9.3713,12.2122,0.4491
10147,2020,16,2,3.7612,4.2949,3.8422,4.174,9.3734,10.0997,0.407
10147,2021,16,2,3.6793,3.9955,3.4776,4.1532,9.4115,11.8738,0.4433
10147,2022,16,2,3.9392,4.0915,3.9991,4.5246,9.6047,11.4105,0.4345
10147,2023,16,2,4.0561,4.0215,4.2116,4.506,9.3973,13.6945,0.4106
10147,2024,16,2,4.4258,4.495,4.1071,4.7396,9.5641,11.9199,0.4368
10147,2025,16,2,4.1534,4.3381,3.9421,5,9.5753,12.711,0.4371
10148,2020,5,3,3.0804,3.3113,3.0545,3.7339,8.6963,13.0187,0.4984
10148,2021,5,3,3.3559,3.334,3.3369,3.9201,8.7602,11.0332,0.5123
10148,2022,5,3,3.2431,3.4939,3.7327,4.2537,8.5908,9.8257,0.4834
10148,2023,5,3,3.5215,3.6478,3.689,3.9129,8.5821,11.3766,0.5445
10148,2024,5,3,3.5277,3.3519,3.7794,4.723,8.6453,11.9741,0.5118
10148,2025,5,3,4.3044,3.7313,3.7006,5,8.6423,12.9588,0.4807
10149,2020,23,2,3.4342,4.0508,3.3213,4.4912,9.4806,9.8012,0.5125
10149,2021,23,2,3.6569,3.6677,3.5247,4.5328,9.5537,10.2097,0.4972
10149,2022,23,2,4.1344,4.1479,3.8956,4.8968,9.3045,10.4109,0.5322
10149,2023,23,2,4.2354,4.2055,4.3243,5,9.6575,12.8564,0.5487
10149,2024,23,2,4.6368,4.0333,4.3316,5,9.4112,11.4545,0.5083
10149,2025,23,2,4.7598,4.7249,4.0955,5,9.6903,11.3217,0.5281
10150,2020,12,2,4.1065,3.5574,3.4681,4.2716,10.3576,8.9318,0.394
10150,2021,12,2,4.0212,4.1574,3.7096,4.1642,10.1423,9.3676,0.3918
10150,2022,12,2,3.9998,3.9909,3.9174,4.4649,10.3797,7.3091,0.396
10150,2023,12,2,4.1519,4.3255,4.3882,4.5059,10.2523,9.0522,0.4021
10150,2024,12,2,4.1736,4.1183,4.0196,4.3573,10.3557,9.2989,0.3775
10150,2025,12,2,4.6534,4.852,4.4934,5,10.2463,10.1643,0.382
10151,2020,20,1,3.7338,4.4347,3.7615,4.4965,10.1144,11.7192,0.6255
10151,2021,20,1,4.0067,4.3106,4.1604,5,9.9535,13.1459,0.6135
10151,2022,20,1,4.3492,4.3363,4.6559,5,10.0154,13.351,0.6265
10151,2023,20,1,5,4.5986,4.6842,5,9.8071,13.8134,0.6526
10151,2024,20,1,4.4383,4.3912,4.5198,5,10.1014,14.1142,0.6182
10151,2025,20,1,4.7663,4.625,4.7041,5,9.9948,14.059,0.6422
10152,2020,3,1,3.587,4.347,4.0878,4.7056,11.0468,17.182,0.5115
10152,2021,3,1,4.6201,4.0085,4.2281,5,10.8039,14.7938,0.5106
10152,2022,3,1,5,4.7871,4.4625,5,10.9922,18.0151,0.508
10152,2023,3,1,4.2592,5,4.7511,5,11.116,16.2939,0.5165
10152,2024,3,1,4.7208,4.7347,4.2766,5,10.9977,15.6073,0.5215
10152,2025,3,1,4.8033,5,4.7231,5,10.999,15.8551,0.509
10153,2020,26,2,3.2766,3.8523,3.2115,3.3727,9.0986,6.0316,0.4128
10153,2021,26,2,3.461,3.6934,3.3858,3.8876,9.2263,6.2443,0.4075
10153,2022,26,2,3.8056,3.1653,3.3701,4.2617,9.1237,7.212,0.3895
10153,2023,26,2,4.2195,3.8484,4.1275,4.5967,9.3545,5.9522,0.429
10153,2024,26,2,4.1877,3.7755,3.6637,4.539,9.1632,6.4748,0.4104
10153,2025,26,2,4.5987,4.1438,4.5833,4.5957,9.4312,8.4627,0.3788
10154,2020,18,1,4.839,4.2322,3.9728,5,10.4148,18.1282,0.5338
10154,2021,18,1,4.3185,4.2639,4.1945,5,10.2161,19.1613,0.5365
10154,2022,18,1,5,4.3446,4.3878,4.9943,10.3473,17.9043,0.554
10154,2023,18,1,4.6911,5,4.8432,5,10.4202,19.6906,0.5571
10154,2024,18,1,4.9408,5,4.4566,5,10.5462,17.9239,0.5137
10154,2025,18,1,5,5,5,5,10.4421,19.7692,0.5844
10155,2020,7,2,3.7571,3.6555,3.5723,4.5368,9.0829,10.851,0.532
10155,2021,7,2,3.1035,3.6082,3.4291,3.9705,8.903,11.6927,0.5344
10155,2022,7,2,3.8073,4.1878,3.6488,4.5935,9.0695,11.6138,0.5421
10155,2023,7,2,4.0364,4.1221,4.4427,5,9.0621,13.0883,0.5235
10155,2024,7,2,4.2524,4.8037,4.4231,4.8021,9.0194,12.6837,0.5449
10155,2025,7,2,4.8351,4.5842,4.7453,4.6847,9.0268,13.922,0.5407
10156,2020,25,3,3.0919,3.2113,3.4024,3.9166,7.9837,11.3148,0.386
10156,2021,25,3,3.4132,3.2735,3.3772,3.9429,7.8587,10.9091,0.3658
10156,2022,25,3,3.4704,3.3152,3.4235,3.9918,7.8282,11.8389,0.357
10156,2023,25,3,2.8138,3.8686,3.8613,4.2283,8.002,11.3953,0.3672
10156,2024,25,3,4.1609,4.291,3.6116,4.3926,7.9662,11.595,0.3588
10156,2025,25,3,3.6768,3.9625,3.5612,3.8668,8.0376,12.26,0.3882
10157,2020,17,3,3.6363,3.3548,3.4038,3.578,7.6711,11.1304,0.3388
10157,2021,17,3,3.4603,3.2519,3.1715,4.6083,7.8896,11.8177,0.3511
10157,2022,17,3,3.5245,3.7626,3.4863,4.0158,7.8474,12.2269,0.3224
10157,2023,17,3,3.9313,3.7924,3.5468,4.664,7.9251,11.9855,0.3094
10157,2024,17,3,3.981,4.0375,3.6975,5,7.8794,12.9956,0.3391
10157,2025,17,3,3.8636,4.4513,3.899,4.8453,7.9477,12.3768,0.3202
10158,2020,29,2,3.2174,3.3422,3.0895,4.0522,9.0816,8.2795,0.3853
10158,2021,29,2,3.9637,3.6843,3.2763,3.9713,8.728,8.2466,0.3985
10158,2022,29,2,3.6676,4.2329,3.9608,3.7545,8.9108,8.925,0.4078
10158,2023,29,2,3.8872,4.3932,3.9947,4.4929,9.176,9.2512,0.3799
10158,2024,29,2,4.7015,4.6844,3.9986,5,8.9372,9.4022,0.39
10158,2025,29,2,3.8772,4.1031,4.6297,5,9.0592,9.1037,0.3768
10159,2020,5,2,3.0585,3.4546,3.1687,4.1108,8.5329,6.4585,0.4785
10159,2021,5,2,3.0029,3.8288,3.4154,4.2012,8.6729,6.9774,0.4767
10159,2022,5,2,3.545,4.0934,3.1605,4.2809,8.4749,7.463,0.4496
10159,2023,5,2,4.444,4.0446,3.9005,3.9425,8.5731,7.1654,0.4903
10159,2024,5,2,4.4784,3.8842,3.4983,4.564,8.457,8.2596,0.4924
10159,2025,5,2,3.8301,4.1477,4.3355,5,8.6077,8.3165,0.4759
10160,2020,21,2,3.362,3.543,4.0752,4.1695,8.8078,12.1626,0.526
10160,2021,21,2,4.069,4.0074,3.5729,4.5423,8.9159,13.7843,0.5367
10160,2022,21,2,4.0765,4.4146,3.8797,4.3773,8.986,13.1156,0.5156
10160,2023,21,2,4.3654,3.7018,4.1955,4.9718,8.8593,11.5246,0.5176
10160,2024,21,2,4.4166,4.3319,4.1614,4.9019,8.9491,14.4722,0.5618
10160,2025,21,2,4.4846,4.6006,4.3809,5,8.89,13.5265,0.5195
10161,2020,3,2,3.5238,4.1425,3.5176,4.4556,9.2878,14.3705,0.5268
10161,2021,3,2,3.6024,4.3432,4.2721,4.9635,9.3668,14.2351,0.5238
